	PVALUE	QVALUE	PROV_PVALUE	SIFT_PVALUE
ENSG00000067560	0.0676932338716687	0.6383992671281987	0.0485	0.2597
ENSG00000067596	0.07173726318946516	0.6580417563430669	0.0734	0.1843
ENSG00000067646	0.8394415632101062	1.0	0.6999	0.6999
ENSG00000067715	0.9999566203136232	1.0	0.9907	1.0
ENSG00000067798	0.2805880190746377	0.9582198088732754	0.1432	0.5546
ENSG00000067829	0.6873014147357164	1.0	0.4026	0.8007
ENSG00000067840	0.9859887851633354	1.0	0.9907	0.8452
ENSG00000067842	0.707117394142347	1.0	0.6185	0.5502
ENSG00000067900	0.9999985541804699	1.0	0.9983	1.0
ENSG00000067955	0.02648384543020499	0.491957492385323	0.0617	0.066
ENSG00000068024	0.8963306652825411	1.0	0.7775	0.7469
ENSG00000068078	0.3545885900438154	1.0	0.1709	0.6484
ENSG00000068323	0.3219985292456412	0.9994182198864712	0.3097	0.3114
ENSG00000068354	0.9184615003957554	1.0	0.7025	0.8888
ENSG00000068400	0.22362173340297253	0.8960778865709885	0.2443	0.2381
ENSG00000068615	0.3134266986661628	0.989870797518451	0.5511	0.1684
ENSG00000068650	0.08714984690425354	0.6920059087086453	0.0692	0.2488
ENSG00000068654	0.40675939852166965	1.0	0.5968	0.2274
ENSG00000068724	0.07529009414655141	0.660329120612444	0.1405	0.1022
ENSG00000068781	0.0039809354338363745	0.2870956965813762	0.0145	0.0316
ENSG00000068796	0.3274705865231181	1.0	0.228	0.4333
ENSG00000068878	0.2195785762777116	0.8935680877473113	0.175	0.3243
ENSG00000068885	0.9999566203136232	1.0	0.9907	1.0
ENSG00000069018	0.028496803306870988	0.49227257411355496	0.0786	0.0565
ENSG00000069020	0.09867219956416284	0.7201713295818964	0.1246	0.1614
ENSG00000069122	0.7948230667681673	1.0	0.7138	0.6056
ENSG00000069188	0.7266025433151914	1.0	0.428	0.8384
ENSG00000069206	0.9908276213144348	1.0	0.9794	0.8859
ENSG00000069248	0.5657704694545105	1.0	0.4048	0.5644
ENSG00000069431	0.07979467665103945	0.6631417236295224	0.1614	0.0956
ENSG00000069712	0.35422345434476654	1.0	0.4761	0.2324
ENSG00000070018	0.014663463607521798	0.40974588134803436	0.0165	0.1235
ENSG00000070019	0.8450784436174507	1.0	0.6756	0.7369
ENSG00000070047	0.8377669129121145	1.0	0.673	0.7244
ENSG00000070087	0.618724824982811	1.0	0.6716	0.3966
ENSG00000070182	0.9239085551586808	1.0	0.8056	0.7897
ENSG00000070269	0.8034210481616566	1.0	0.8536	0.5186
ENSG00000070366	0.9401781650730127	1.0	0.7916	0.8523
ENSG00000070371	0.729953317284588	1.0	0.4447	0.8143
ENSG00000070601	0.8302105375212232	1.0	0.8006	0.596
ENSG00000070729	0.01326689360637534	0.4059852827174243	0.027	0.0672
ENSG00000070748	0.41331501487307143	1.0	0.6421	0.2165
ENSG00000070778	0.5223679700123423	1.0	0.3746	0.5347
ENSG00000070808	0.8000277650492931	1.0	0.6009	0.7298
ENSG00000070882	0.010719013484766449	0.3787383743540851	0.0057	0.2488
ENSG00000070915	0.666471531861793	1.0	0.4806	0.6334
ENSG00000070961	0.9999566203136232	1.0	0.9907	1.0
ENSG00000070985	0.037351147899394754	0.531689877920885	0.1003	0.0611
ENSG00000071054	0.3395332829740336	1.0	0.2216	0.4696
ENSG00000071203	0.2005129701827234	0.8798457460415852	0.1117	0.4498
ENSG00000071205	0.16177809304772217	0.8257283183867918	0.0909	0.4164
ENSG00000071242	0.9991309426171826	1.0	0.9586	1.0
ENSG00000071243	0.8684497418997501	1.0	0.8774	0.6076
ENSG00000071462	0.24769621616934523	0.9222786852375182	0.1324	0.5049
ENSG00000071553	0.004228609030776487	0.291251386052358	0.0073	0.0672
ENSG00000071564	0.046456862318510095	0.5815140302672984	0.1724	0.0462
ENSG00000071575	0.7989771295697011	1.0	0.5405	0.809
ENSG00000071626	0.4200477601948589	1.0	0.527	0.2703
ENSG00000071794	0.8065991205749882	1.0	0.6183	0.7223
ENSG00000071909	0.837955413541483	1.0	0.8612	0.5664
ENSG00000071991	0.9895910125336074	1.0	0.8869	0.9688
ENSG00000072041	0.45445341345343127	1.0	0.3231	0.4973
ENSG00000072062	0.4732601071111222	1.0	0.2534	0.6754
ENSG00000072071	0.5711538199837161	1.0	0.6946	0.3342
ENSG00000072121	0.8205294702688227	1.0	0.7281	0.6377
ENSG00000072135	0.5163566610712649	1.0	0.7694	0.2555
ENSG00000072195	0.19604975504166045	0.8783677369802838	0.114	0.4277
ENSG00000072201	0.7363771610316454	1.0	0.5456	0.6754
ENSG00000072210	0.9991309426171826	1.0	0.9586	1.0
ENSG00000072310	0.64135937028563	1.0	0.5679	0.4999
ENSG00000072364	0.9999566203136232	1.0	0.9907	1.0
ENSG00000072501	0.8800113053578712	1.0	0.705	0.783
ENSG00000072571	0.46813784960637295	1.0	0.487	0.3455
ENSG00000072609	0.33635184552913655	1.0	0.2011	0.5105
ENSG00000072657	0.697683013523296	1.0	0.5725	0.5793
ENSG00000072736	0.0022003134852242034	0.25573034630475533	0.0035	0.0672
ENSG00000072778	0.20230649818347635	0.8814507014397788	0.7566	0.0672
ENSG00000072832	0.8947819312470913	1.0	0.6477	0.8922
ENSG00000072840	0.997773084498877	1.0	0.9983	0.9356
ENSG00000072952	0.9999662877267013	1.0	0.9918	1.0
ENSG00000073067	0.16737169729826828	0.8321840760239624	0.3432	0.1153
ENSG00000073111	0.49396982291391456	1.0	0.4519	0.4052
ENSG00000073146	0.7273667981391132	1.0	0.5339	0.6735
ENSG00000073282	0.41441207335134855	1.0	0.5452	0.256
ENSG00000073464	0.19261333235917633	0.8772063353356248	0.2611	0.1824
ENSG00000073584	0.7127486868699091	1.0	0.7657	0.4513
ENSG00000073614	0.21148134881537417	0.8927097482623325	0.2236	0.2413
ENSG00000073670	0.3574514866413183	1.0	0.166	0.6754
ENSG00000073711	0.626066171594126	1.0	0.6475	0.42
ENSG00000073712	0.7590564086021446	1.0	0.6539	0.5994
ENSG00000073734	0.14841748832979318	0.803227709994532	0.1836	0.1843
ENSG00000073754	0.2994075904442033	0.9721231617706388	0.2022	0.4302
ENSG00000073756	0.8023242836035278	1.0	0.5916	0.746
ENSG00000073792	0.6743315327156846	1.0	0.5501	0.5655
ENSG00000073803	0.044976871596118295	0.5750577516812863	0.0221	0.3466
ENSG00000073849	0.0509284538579855	0.5936397658761083	0.1216	0.0732
ENSG00000073910	0.621433149875466	1.0	0.4272	0.6283
ENSG00000073921	0.8062990171152602	1.0	0.5897	0.7567
ENSG00000074181	0.0321081270336967	0.5004474787915855	0.0318	0.1609
ENSG00000074266	0.01594614887615753	0.4201551697792066	0.1582	0.0142
ENSG00000074276	0.900184434440868	1.0	0.7333	0.8017
ENSG00000074657	0.5306152585629373	1.0	0.5947	0.3455
ENSG00000074695	0.4053041085990654	1.0	0.5936	0.2274
ENSG00000074696	0.5495752117148226	1.0	0.4418	0.4927
ENSG00000074706	0.9255242383992689	1.0	0.7257	0.8816
ENSG00000074803	0.8757596648496635	1.0	0.6716	0.8114
ENSG00000074964	0.4608557694592079	1.0	0.6605	0.2486
ENSG00000074966	0.8637775594710154	1.0	0.5995	0.877
ENSG00000075035	0.33728422723961227	1.0	0.2001	0.5151
ENSG00000075043	0.9197777624805026	1.0	0.8006	0.7834
ENSG00000075240	0.8539897223783599	1.0	0.6591	0.7751
ENSG00000075275	0.00020314986417413472	0.1383676297097162	0.0003	0.0565
ENSG00000075292	0.9451556423299224	1.0	0.7994	0.8602
ENSG00000075303	0.7700356437176736	1.0	0.7226	0.5589
ENSG00000075407	0.9999566203136232	1.0	0.9907	1.0
ENSG00000075420	0.5470506790074376	1.0	0.3482	0.6204
ENSG00000075539	0.998169006741559	1.0	0.9983	0.9417
ENSG00000075568	0.8618682933573425	1.0	0.7314	0.7148
ENSG00000075651	0.6411339121177102	1.0	0.3465	0.8188
ENSG00000075673	0.7887959140555305	1.0	0.8645	0.4918
ENSG00000075711	0.19680222668670522	0.8783677369802838	0.131	0.3741
ENSG00000075790	0.8774315750912804	1.0	0.7333	0.7469
ENSG00000075826	0.0028432115174695793	0.27232635315763315	0.0134	0.0234
ENSG00000075884	0.6269310983760035	1.0	0.4761	0.5726
ENSG00000075891	0.0924275691610782	0.706967012541893	0.0941	0.1969
ENSG00000075945	0.5121265283369846	1.0	0.4696	0.4131
ENSG00000076108	0.8681361006959653	1.0	0.6266	0.85
ENSG00000076201	0.9887692780484822	1.0	0.9586	0.8908
ENSG00000076321	0.6649596402920854	1.0	0.741	0.4091
ENSG00000076356	0.004560463779925916	0.3068312178394637	0.0122	0.0438
ENSG00000076555	0.1094378443759444	0.7323733471883614	0.0821	0.2791
ENSG00000076650	0.49846659633785817	1.0	0.2858	0.65
ENSG00000076924	0.9944050168622681	1.0	0.9586	0.9348
ENSG00000076928	0.39394427321433445	1.0	0.3211	0.4029
ENSG00000076984	0.008653604019461358	0.37179220535737373	0.024	0.0462
ENSG00000077063	0.9999985541804699	1.0	0.9983	1.0
ENSG00000077092	0.7810771648825916	1.0	0.582	0.7152
ENSG00000077097	0.04979125024421749	0.5915123333276225	0.0308	0.2812
ENSG00000077157	0.8824136884971024	1.0	0.6958	0.7992
ENSG00000077232	0.32551147633832	1.0	0.2633	0.372
ENSG00000077235	0.38426194633567623	1.0	0.1846	0.6754
ENSG00000077264	0.3087615749663932	0.9852724906527801	0.2055	0.4421
ENSG00000077279	0.6720273309359241	1.0	0.5889	0.5249
ENSG00000077380	0.006202230896959038	0.3512120189815582	0.0173	0.0438
ENSG00000077420	0.15887265524231642	0.8229765782423951	0.2158	0.1713
ENSG00000077454	0.572259301910387	1.0	0.3104	0.7503
ENSG00000077522	0.06425186008051953	0.6280071471593647	0.026	0.4544
ENSG00000077585	0.42617611340554284	1.0	0.5405	0.2694
ENSG00000077616	0.5651192226602901	1.0	0.4647	0.4907
ENSG00000077684	0.25756955685701355	0.929312173945552	0.3734	0.1889
ENSG00000077782	0.014155535325354074	0.4059852827174243	0.0619	0.0316
ENSG00000077943	0.7241660147537972	1.0	0.5129	0.695
ENSG00000078018	0.6287528826977618	1.0	0.8421	0.3254
ENSG00000078053	0.07732007228365756	0.6631417236295224	0.4696	0.0316
ENSG00000078098	0.3587045722147508	1.0	0.2574	0.4378
ENSG00000078114	0.6403280613145466	1.0	0.379	0.7469
ENSG00000078142	0.7823551904362489	1.0	0.6894	0.6059
ENSG00000078177	0.4419813600812884	1.0	0.5731	0.2686
ENSG00000078269	0.0018652310578849418	0.25573034630475533	0.0032	0.0611
ENSG00000078295	0.07267443214425062	0.6580417563430669	0.7766	0.0177
ENSG00000078304	0.9976342148681794	1.0	0.9999	0.9321
ENSG00000078328	0.43883692976710065	1.0	0.7402	0.2057
ENSG00000078549	0.7716211447231067	1.0	0.5307	0.7643
ENSG00000078618	0.5033383991624976	1.0	0.5818	0.3243
ENSG00000078674	0.5551367448960911	1.0	0.5923	0.3737
ENSG00000078687	0.7312141574947151	1.0	0.5764	0.6304
ENSG00000078699	0.548135171352943	1.0	0.4899	0.4424
ENSG00000078725	0.3850649445178542	1.0	0.2889	0.4329
ENSG00000078808	0.4092121292588321	1.0	0.6518	0.2101
ENSG00000078814	0.9920447584851276	1.0	0.9586	0.9144
ENSG00000078900	0.009371711389851045	0.37179220535737373	0.0263	0.0462
ENSG00000079102	0.6808798427210894	1.0	0.5372	0.5896
ENSG00000079112	0.3898478466447145	1.0	0.2216	0.5748
ENSG00000079156	0.7727066293355478	1.0	0.5566	0.7309
ENSG00000079246	0.5357588986802817	1.0	0.5221	0.3998
ENSG00000079263	0.5894036121988943	1.0	0.5076	0.4824
ENSG00000079308	0.09797734167825922	0.7201713295818964	0.3419	0.0583
ENSG00000079313	0.8042349076435227	1.0	0.5015	0.8847
ENSG00000079432	0.9991309426171826	1.0	0.9586	1.0
ENSG00000079435	0.8820807450158187	1.0	0.8225	0.6754
ENSG00000079557	0.9007682733383848	1.0	0.669	0.8804
ENSG00000079616	0.011748167736173931	0.39787993493229945	0.0258	0.0611
ENSG00000079691	0.506338094431745	1.0	0.4338	0.4391
ENSG00000079805	0.9967800083455994	1.0	0.9586	0.9606
ENSG00000079841	0.40703911650158997	1.0	0.2657	0.5113
ENSG00000079931	0.4689111444459191	1.0	0.3298	0.5115
ENSG00000079999	0.020905559150418696	0.4547621636512616	0.0075	0.411
ENSG00000080031	0.26730027508602483	0.9389975279526259	0.2764	0.2686
ENSG00000080200	0.8938944868635359	1.0	0.7197	0.8007
ENSG00000080224	0.4325564383021532	1.0	0.7319	0.2035
ENSG00000080345	0.46067695174217305	1.0	0.4607	0.3562
ENSG00000080503	0.02773566233980629	0.49227257411355496	0.064	0.0672
ENSG00000080573	0.6087827383599158	1.0	0.4525	0.5722
ENSG00000080603	0.013775443672268572	0.4059852827174243	0.0665	0.0285
ENSG00000080608	0.19632451079276692	0.8783677369802838	0.2369	0.2062
ENSG00000080709	0.008998868674199634	0.37179220535737373	0.0031	0.3741
ENSG00000080819	0.9750851450630047	1.0	0.8819	0.8904
ENSG00000080822	0.9750851450630047	1.0	0.8819	0.8904
ENSG00000080839	0.007403271342576789	0.36598430104835256	0.0138	0.0672
ENSG00000080854	0.1676927298255666	0.8321840760239624	0.2464	0.161
ENSG00000080910	0.14369037942274976	0.7978460379179855	0.118	0.275
ENSG00000081026	0.8954032320419378	1.0	0.7993	0.7244
ENSG00000081052	0.0564204859038826	0.6122318338720483	0.0885	0.1139
ENSG00000081138	0.010048221359411746	0.37402853524432095	0.0233	0.0565
ENSG00000081148	0.6313031623903979	1.0	0.4471	0.6173
ENSG00000081177	0.5020184792008422	1.0	0.3836	0.4898
ENSG00000081189	0.6924824691665696	1.0	0.6283	0.5204
ENSG00000081237	0.006593260067414786	0.35703106578208704	0.0459	0.0177
ENSG00000081248	0.47221271802191456	1.0	0.4032	0.423
ENSG00000081386	0.20435586623724045	0.8825621307131585	0.0763	0.6754
ENSG00000081479	4.532453634631395e-09	6.6487375762758205e-06	1e-08	0.0194
ENSG00000081692	0.2832175971494857	0.9594591808167903	0.2944	0.2733
ENSG00000081760	0.9757945100517806	1.0	0.9907	0.7956
ENSG00000081800	0.999255025717666	1.0	0.9918	0.9696
ENSG00000081803	0.015073370238238293	0.41249892660893184	0.0088	0.2391
ENSG00000081818	0.6811486931931476	1.0	0.3978	0.7968
ENSG00000081842	0.9966102393440177	1.0	1.0	0.9188
ENSG00000081853	0.12555761802741583	0.762047721295108	0.046	0.5932
ENSG00000081985	0.600501443247419	1.0	0.3657	0.6914
ENSG00000082014	0.8022605744563778	1.0	0.5988	0.7369
ENSG00000082068	0.27179952120560213	0.943494072554704	0.4001	0.1899
ENSG00000082126	0.10234948364615648	0.7266821003533558	0.2374	0.0887
ENSG00000082175	0.2653238503418338	0.9352094066623314	0.595	0.1235
ENSG00000082212	0.005334818654751383	0.32702438353625984	0.0095	0.0672
ENSG00000082293	0.7751228203912168	1.0	0.5317	0.7702
ENSG00000082397	0.8968485665517072	1.0	0.711	0.8181
ENSG00000082438	0.7617703436486044	1.0	0.6101	0.6472
ENSG00000082512	0.6569910894585135	1.0	0.5419	0.5472
ENSG00000082516	0.7990575738796069	1.0	0.6232	0.7018
ENSG00000082556	0.9225391031009236	1.0	0.7336	0.8631
ENSG00000082684	0.9991309426171826	1.0	0.9586	1.0
ENSG00000082781	0.21537544437536316	0.8935671481478163	0.2554	0.2165
ENSG00000082805	0.8047610372729268	1.0	0.5889	0.7545
ENSG00000082898	0.17595562667002274	0.8491540699421041	0.2836	0.149
ENSG00000083067	0.865274912076768	1.0	0.6967	0.758
ENSG00000083093	0.8415956523390947	1.0	0.6465	0.7624
ENSG00000083097	0.2642668082299211	0.934769494777505	0.2908	0.2513
ENSG00000083223	0.06441114544952775	0.6280071471593647	0.2565	0.0462
ENSG00000083312	0.20970970376616738	0.8921030423918155	0.1604	0.3326
ENSG00000083457	0.7459389063649778	1.0	0.5623	0.6726
ENSG00000083520	0.010733571385018181	0.3787383743540851	0.0607	0.0234
ENSG00000083642	0.13553699665398966	0.7791010210203323	0.2834	0.1062
ENSG00000083750	0.7438965627977601	1.0	0.5192	0.7244
ENSG00000083782	0.4300699885570576	1.0	0.5868	0.2516
ENSG00000083828	0.0001642001789953218	0.12581838715516533	0.0002	0.0672
ENSG00000083857	0.7988948267051876	1.0	0.5078	0.8609
ENSG00000083896	0.027072100890452644	0.49227257411355496	0.1331	0.0314
ENSG00000084070	0.9827601640750523	1.0	0.8879	0.9237
ENSG00000084093	0.5449517653524004	1.0	0.6093	0.3523
ENSG00000084444	0.7658867248026154	1.0	0.6947	0.5748
ENSG00000084453	0.9999566203136232	1.0	0.9907	1.0
ENSG00000084623	0.9714245269407966	1.0	0.9907	0.7779
ENSG00000084636	0.3047620763240957	0.9774692915212704	0.6389	0.1396
ENSG00000084674	0.32263591915199497	1.0	0.1531	0.6317
ENSG00000084710	0.4487445850443891	1.0	0.4079	0.3863
ENSG00000084731	0.6209923219970259	1.0	0.7827	0.3425
ENSG00000084734	0.6326674520848216	1.0	0.3634	0.7624
ENSG00000084774	0.2236259146859526	0.8960778865709885	0.3613	0.161
ENSG00000085185	0.9973528903016763	1.0	0.9918	0.9358
ENSG00000085224	0.5490462426174627	1.0	0.6548	0.3319
ENSG00000085276	0.20271527049536897	0.8814507014397788	0.4128	0.1235
ENSG00000085382	0.21523286825881804	0.8935671481478163	0.1661	0.3326
ENSG00000085465	0.9845646233122082	1.0	0.9676	0.8573
ENSG00000085511	0.6978489173373166	1.0	0.4015	0.8264
ENSG00000085552	0.4321083463862704	1.0	0.4467	0.3329
ENSG00000085563	0.12835447455170224	0.7632732386963127	0.0631	0.4448
ENSG00000085733	0.10658752788916714	0.7300352468833459	0.3298	0.0672
ENSG00000085741	0.3602522227398427	1.0	0.1679	0.6754
ENSG00000085760	0.7069900268034077	1.0	0.5832	0.5833
ENSG00000085831	0.2463628128249804	0.9222786852375182	0.5373	0.1235
ENSG00000085840	0.2274115091170451	0.8986274954577709	0.2795	0.2129
ENSG00000085871	0.963397947988605	1.0	0.9907	0.7489
ENSG00000085872	0.542898995818903	1.0	0.4876	0.4375
ENSG00000085978	0.6174107720207728	1.0	0.3929	0.6754
ENSG00000085982	0.5762906740532023	1.0	0.5183	0.4547
ENSG00000086015	0.0942379249456421	0.7131039750264598	0.4109	0.0462
ENSG00000086102	0.7632486229278045	1.0	0.5749	0.6896
ENSG00000086232	0.38613498752489783	1.0	0.7331	0.1713
ENSG00000086288	0.16489340237525252	0.8293123811951273	0.2467	0.1573
ENSG00000086289	0.15857238260837447	0.8229765782423951	0.1746	0.2112
ENSG00000086544	0.3475575479473735	1.0	0.522	0.2062
ENSG00000086548	0.872056544623751	1.0	0.6716	0.8024
ENSG00000086570	0.9805051878887865	1.0	0.9976	0.8111
ENSG00000086589	0.9991309426171826	1.0	0.9586	1.0
ENSG00000086696	0.46185962525751356	1.0	0.2354	0.6999
ENSG00000086758	0.7216162138070559	1.0	0.3842	0.9214
ENSG00000086827	0.07699752069771448	0.6631417236295224	0.0668	0.221
ENSG00000086967	0.2950778503477315	0.9682850309062873	0.1568	0.5435
ENSG00000087008	0.18213490639854957	0.8533641832771119	0.1571	0.2815
ENSG00000087116	0.9722614997450392	1.0	0.8723	0.8872
ENSG00000087157	0.956178150245152	1.0	0.8561	0.8398
ENSG00000087237	0.9991309426171826	1.0	0.9586	1.0
ENSG00000087245	0.49289335463651385	1.0	0.4014	0.4546
ENSG00000087253	0.718161881241951	1.0	0.8894	0.3943
ENSG00000087258	0.5733186110812911	1.0	0.3459	0.6754
ENSG00000087269	0.421783904376443	1.0	0.3846	0.3727
ENSG00000087274	0.3030816446742548	0.9774692915212704	0.4955	0.1786
ENSG00000087299	0.17022172645784128	0.8354356951053379	0.0599	0.6754
ENSG00000087301	0.46250128309796923	1.0	0.595	0.2775
ENSG00000087303	0.11763769048520845	0.7488255894852832	0.0708	0.3547
ENSG00000087460	0.8388338845157401	1.0	0.9907	0.4936
ENSG00000087495	0.9629835085245938	1.0	0.8243	0.8984
ENSG00000087903	0.9999566203136232	1.0	0.9907	1.0
ENSG00000088035	0.26980104689465256	0.9423820042531169	0.2649	0.2839
ENSG00000088038	0.184047748410058	0.8573044815757261	0.7936	0.0565
ENSG00000088179	0.4666532578531891	1.0	0.3687	0.4541
ENSG00000088298	0.662992617953988	1.0	0.516	0.5843
ENSG00000088305	0.564679771200086	1.0	0.5015	0.4541
ENSG00000088320	0.09575915233101506	0.7155912099763383	0.1203	0.161
ENSG00000088367	0.09511051401509463	0.7153711054141474	0.1098	0.1749
ENSG00000088386	0.6316986011434096	1.0	0.3121	0.8853
ENSG00000088387	0.3288020130355527	1.0	0.4468	0.2224
ENSG00000088538	0.6804934587263352	1.0	0.4913	0.644
ENSG00000088727	0.5762487291243443	1.0	0.4503	0.5233
ENSG00000088756	0.989579891357569	1.0	0.9592	0.8957
ENSG00000088812	0.03077261085708205	0.49882366942599654	0.0861	0.0565
ENSG00000088826	0.23417243325681136	0.9096812521319733	0.1273	0.4864
ENSG00000088827	0.9927244032514569	1.0	0.9907	0.8901
ENSG00000088833	0.014462643558793564	0.40974588134803436	0.0857	0.0234
ENSG00000088882	0.8927066617271906	1.0	0.9662	0.5942
ENSG00000089006	0.5371346996213264	1.0	0.3932	0.5331
ENSG00000089060	0.6965325052609659	1.0	0.4895	0.6754
ENSG00000089094	0.36478504374315257	1.0	0.4741	0.2436
ENSG00000089101	0.9211499645281487	1.0	0.741	0.8504
ENSG00000089123	0.6577881595041042	1.0	0.5933	0.5009
ENSG00000089157	0.7517561939233196	1.0	0.5689	0.6754
ENSG00000089163	0.9972975785197089	1.0	0.9908	0.936
ENSG00000089199	0.6776772913591766	1.0	0.6876	0.4566
ENSG00000089234	0.6636687995390096	1.0	0.7856	0.3845
ENSG00000089250	0.9137285320602813	1.0	0.6145	1.0
ENSG00000089356	0.35777874424016465	1.0	0.5832	0.1925
ENSG00000089472	0.6492057061466744	1.0	0.345	0.8411
ENSG00000089558	0.773795465504118	1.0	0.5001	0.8159
ENSG00000089737	0.5357462396929706	1.0	0.5758	0.3625
ENSG00000089847	0.43723134685943965	1.0	0.4044	0.3744
ENSG00000090006	0.3753230942982776	1.0	0.584	0.2062
ENSG00000090266	0.36304770544542975	1.0	0.6233	0.184
ENSG00000090273	0.9522204396333207	1.0	0.7716	0.9166
ENSG00000090402	0.0022843196558359757	0.25573034630475533	0.0016	0.1533
ENSG00000090447	0.05165514615967315	0.5974453697335781	0.0431	0.2101
ENSG00000090565	0.5620481261334558	1.0	0.707	0.3196
ENSG00000090612	0.016867533859796557	0.42918611629309183	0.1355	0.0177
ENSG00000090615	0.5078980742472652	1.0	0.4175	0.4585
ENSG00000090621	0.2165532043552063	0.8935671481478163	0.4831	0.1153
ENSG00000090889	0.8915696259324037	1.0	0.672	0.8513
ENSG00000090905	0.5062227041811118	1.0	0.4208	0.4525
ENSG00000090920	0.790162311796301	1.0	0.5523	0.7727
ENSG00000090924	0.6930570876279976	1.0	0.689	0.4753
ENSG00000090932	0.43989303545648106	1.0	0.418	0.3656
ENSG00000090975	0.2561406502291772	0.9274318877169854	0.2686	0.2606
ENSG00000091039	0.3660295273492553	1.0	0.2556	0.4541
ENSG00000091106	0.8496470757132553	1.0	0.6505	0.7755
ENSG00000091128	0.09118104965945739	0.7051320404169792	0.4159	0.0438
ENSG00000091129	0.08688338570314724	0.6907848954089398	0.1279	0.1341
ENSG00000091136	0.7931312066670384	1.0	0.736	0.5846
ENSG00000091137	0.8524463095430721	1.0	0.6271	0.811
ENSG00000091138	0.9819904859699804	1.0	0.8848	0.9226
ENSG00000091157	0.15499561640188064	0.8169588379566022	0.1895	0.1889
ENSG00000091164	0.6224471176786297	1.0	0.3846	0.6999
